drug name,PDOD score
102_9,-0.007493527971725605
102_10,-0.08020755454760638
102_7,-0.1730889037918584
102_8,-0.08850651370051985
102_11,-0.027082174993015632
102_13,-0.1986237536537898
100_16,-0.1153318322856732
102_14,-0.09426856203692732
102_12,-0.057198313502783774
102_17,-0.1613701150312015
102_18,-0.020560803606203375
102_16,-0.14221169749772924
102_19,-0.030402205579020156
102_15,-0.002003176596421229
103_0,-0.03409620736058914
101_3,-0.05080934462961194
101_4,-0.1386617978786734
103_2,-0.08092126625512752
101_0,-0.11197783009236684
100_17,-0.09431176419569604
101_8,-0.06417404506548133
103_1,-0.12139699025223041
103_7,-0.08313453452785531
101_2,-0.14246709129219626
100_18,-0.09810976205826048
103_3,-0.14392060360124054
103_4,-0.16714055805879988
103_6,-0.21001003279086133
101_5,-0.18748917173842858
101_1,-0.0738220589369732
103_8,-0.12256032350191341
103_5,-0.15204811688587508
101_9,-0.1672394133393912
101_12,-0.061823134311405854
103_13,-0.1404868967336218
103_9,-0.058971095468245326
103_17,-0.054066371308428264
101_10,-0.11891383719675944
103_18,-0.15212679035807813
101_11,-0.1686615766344482
103_16,0.03753688258402801
103_12,-0.11315960845066786
101_7,-0.0809769128221449
103_10,-0.17196973017372302
103_15,-0.07818749497254333
101_6,-0.12634857501854302
100_19,-0.12464390819641424
103_11,-0.05858757712592318
103_14,-0.009463004453702356
103_19,-0.1232711229013045
104_0,-0.14092075646142627
104_3,-0.09689346279434592
101_15,-0.10936483329436081
101_16,-0.09130447345623174
101_14,-0.1716349413580858
104_4,-0.059687682237605476
104_1,-0.1837949486606054
104_2,-0.11105101729602336
101_19,-0.14282675507345557
104_5,-0.07407096287968185
105_0,-0.07767616513569757
104_8,-0.21870274357351766
101_13,-0.11278996684673306
104_6,-0.03748043633060698
101_18,-0.12014994646013269
104_11,-0.20079968506585968
105_3,-0.004100904450274066
104_9,-0.14957580817154817
104_12,-0.08540407145910672
104_16,-0.08540557206298498
104_10,-0.15247788123107456
104_7,-0.19424963845968088
105_2,-0.11144523712239944
101_17,-0.060252343272885915
104_19,-0.1653007920929188
104_13,-0.14022003340964279
104_14,-0.08946267298059231
104_18,-0.1484946373693969
105_10,-0.036507178770130724
104_17,-0.0973510602236352
105_8,0.013674299656603116
105_13,-0.09455009734417
104_15,-0.09639004918725833
105_4,-0.1309880925532989
105_1,-0.052255636022974984
105_5,-0.08479912776185994
105_7,-0.0973317052410556
105_17,-0.06924542245015246
105_16,-0.001836787769448482
105_9,-0.07895258471262902
105_6,-0.09057987240129352
105_15,-0.062103104267414305
105_11,0.02229393246035565
105_14,-0.0849926459557965
105_12,-0.05586572479854972
105_18,-0.0872613831384618
105_19,-0.0016483929736037497
106_5,-0.32613414507437777
107_4,-0.20697605584554254
107_0,-0.2585701095776814
107_3,-0.35282561492534215
106_2,-0.19004889118623525
107_5,-0.041706388663510174
107_7,-0.15129136098099577
107_1,-0.28182046822551005
106_7,-0.18583606823830395
107_2,-0.23526101171430566
107_6,-0.09590467262873169
106_6,-0.2016597561131503
106_0,-0.18247769891580315
106_1,-0.08819926752855987
107_11,-0.26678969405513736
106_11,-0.23758470750661598
107_9,-0.2579030237113797
107_8,-0.2126858340947616
106_3,-0.09496812456312748
107_12,-0.2858869842168202
106_15,-0.23084708230037912
107_10,-0.3773776575707284
106_19,-0.19532584027507563
106_8,-0.15249010045828074
106_10,-0.16359533230598686
106_17,-0.1278547568011895
107_13,-0.31278193601849125
106_4,-0.09665158615735861
106_13,-0.1055677560464546
106_12,-0.21636182121563163
107_14,-0.2845803711933732
106_9,-0.12304163669988671
106_18,-0.13396748395221975
106_16,-0.13792944424117726
106_14,-0.23553197975583112
107_15,-0.31702124498634027
107_18,-0.12384688890235977
107_19,-0.18030111362954415
107_17,-0.10237488811165903
107_16,-0.07776933615513014
109_1,-0.0775102198650777
109_7,-0.05600411468751922
109_5,-0.12477872233577982
109_2,-0.059297838889847417
109_6,-0.07293054857432175
109_3,-0.03313041028816809
109_10,-0.0792358007478675
109_9,-0.16237983759772723
109_8,0.0029973097663444008
109_14,-0.11360416287421614
109_4,-0.19372447813259847
109_0,-0.026524061879645847
109_13,-0.0882177960436628
109_11,-0.12931964324171166
109_12,-0.12268783483699647
109_15,-0.061243517785751246
109_16,-0.09792917871529973
109_19,-0.1138419244086399
109_17,-0.0472366089239558
109_18,-0.11297722992858684
110_8,-0.12507419558160074
110_9,-0.12800190631180308
110_5,-0.19859509104686685
110_6,-0.14216751048089415
110_1,-0.17104707932839747
110_3,-0.17450177969237352
110_0,-0.1681308463005994
110_11,-0.10916871813577309
110_7,-0.15110235207688033
110_2,-0.10446630254799653
110_4,-0.14997298519209956
110_10,-0.13318196473957644
108_6,-0.1704588084496561
110_13,-0.1429883948332762
110_14,-0.11286106314416604
110_12,-0.19049650033432422
108_3,-0.22902678381523617
108_5,-0.20229111018175724
108_7,-0.20288395089346659
108_13,-0.20543338001736483
108_0,-0.14965153142958865
108_10,-0.20572999656575772
108_12,-0.23912811239187362
108_14,-0.16493564546012376
108_4,-0.17282229451331133
108_1,-0.20401549432916238
108_2,-0.24003000986136105
108_19,-0.21411152690417667
108_9,-0.2094136814832922
111_0,-0.20838049458038044
111_4,-0.09848414717288846
108_11,-0.20239843239946817
111_1,-0.14785482343519374
108_15,-0.19746439316647252
110_19,-0.19013516813273712
108_18,-0.22477367346864988
108_8,-0.17639623618687694
110_15,-0.14658728698565912
112_0,-0.019488693095811856
112_6,-0.062165347023890476
110_17,-0.12151892710634048
112_4,-0.08847736715719198
112_3,-0.0778595586438531
111_5,-0.3498991902337003
112_1,-0.06632727115865673
112_9,-0.00035831942523397163
108_17,-0.2169833380523203
112_7,-0.04270435067824903
111_3,-0.19255361642877217
111_2,-0.18602533346617628
110_16,-0.1750587933424283
112_2,-0.0946460713548482
112_12,-0.03820682415168533
108_16,-0.20837212125804283
112_8,-0.04278200175064682
112_14,0.06495677018199245
112_10,-0.027460277019825754
112_13,-0.0021915287321964184
111_8,-0.1622047779929735
112_5,-0.12232339428318297
112_18,-0.027900640187342635
112_11,-0.10552799421035458
112_15,-0.10465021333893486
110_18,-0.1541346882883757
112_16,-0.08136570590172876
111_7,-0.24340785448176097
112_17,-0.03152588779403947
112_19,-0.020196304914774223
111_9,-0.15977855148675663
111_6,-0.25837941821451843
111_11,-0.20227556244303407
111_10,-0.24342758508376414
111_14,-0.24243798929061605
111_18,-0.20818140281885314
111_12,-0.22467728431940834
111_13,-0.2526752099884487
111_16,-0.09852150241904961
111_17,-0.2285539441513979
111_15,-0.28108479205100345
111_19,-0.20078959131125138
113_7,-0.24569734778237637
99_5,-0.20772401671528948
113_3,-0.159744240878727
113_12,-0.13699123142549904
113_0,-0.13604940207076138
113_6,-0.1454561394183897
113_16,-0.14085715133867194
113_9,-0.22941342392687242
113_2,-0.15154156762485022
113_8,-0.22366510781606574
113_4,-0.2621508056292271
113_14,-0.23485077915905375
113_18,-0.13556096233296555
113_5,-0.17720409266727405
113_13,-0.20571397796397858
113_11,-0.22863537126741398
113_1,-0.15708269132873587
113_17,-0.20827207213794918
113_10,-0.29954491191115223
113_19,-0.22163589892640628
113_15,-0.20828320122108576
99_9,-0.17613758354794495
115_0,-0.1287189353115195
115_3,-0.15630315514148133
115_2,-0.2577345150109124
99_1,-0.21169768491423188
115_4,-0.19795448301539015
99_11,-0.19768836878661628
115_6,-0.34796070008677893
115_7,-0.23919640238708254
115_10,-0.21395116268492156
115_1,-0.3099148219503665
115_9,0.014768084527000616
115_14,-0.2038615366972697
115_11,-0.09954302298213413
115_5,-0.30735542527840437
99_8,-0.2114009118423557
115_13,-0.07941467249587286
115_8,-0.2732301950074016
115_12,-0.2601699570258161
99_0,-0.14630658528318907
99_4,-0.21639098162439505
99_7,-0.16420058727854633
115_15,-0.23202796882797685
99_15,-0.18474007073730045
99_2,-0.21715893938114725
115_17,-0.25563359780620987
115_16,-0.08385054709517183
116_4,-0.18095093352951655
115_18,-0.319560535948413
116_1,-0.3742096371714988
116_2,-0.30218802837740694
99_12,-0.20873156952613045
115_19,-0.15425256029079942
116_0,-0.13963542495424228
99_10,-0.21585769431289917
99_18,-0.22636679455089817
99_3,-0.2109987150692784
116_5,-0.3614249689599665
116_10,-0.23081471674384413
116_3,-0.18615214591170848
116_6,-0.35594115347518435
116_8,-0.2920107518322052
116_9,0.006756767857431999
116_14,-0.23098402781423508
116_7,-0.2391070845257646
99_6,-0.1828043125075935
117_0,-0.2820655302900471
116_19,-0.19422816928806036
116_13,-0.10191159609182653
99_13,-0.17260465386181745
116_16,-0.10947386091111992
116_12,-0.26010748376187925
117_3,-0.1964425969679786
116_11,-0.13710893769891552
116_15,-0.2683922450792281
117_4,-0.08469223901079961
116_17,-0.3162855470609859
116_18,-0.3710791467789325
99_14,-0.17260004482485217
99_16,-0.18247996935315314
117_1,-0.22072219603564042
117_2,-0.24327973743731124
117_5,-0.03049556150126352
117_8,-0.19259766060861275
117_7,-0.12233335863485793
117_10,-0.198393913189639
117_6,-0.08221162761130092
117_11,-0.13938669792599223
117_15,-0.05972019997176162
117_17,-0.08541887276709709
119_0,-0.0691407579931505
117_9,-0.2581243256582708
117_18,-0.15638245773555023
117_16,-0.13904138278304431
119_2,-0.0032756890750808548
117_12,-0.3398018835309969
117_14,-0.25477019321257316
117_13,-0.24646525996684124
119_4,-0.006387768639332606
117_19,-0.20956463343425702
119_1,-0.05556657673080744
119_5,-0.022726699985505295
119_3,-0.006033201486230274
119_10,0.016917879417879415
99_17,-0.1438806336525253
119_9,-0.020399922221383
119_8,0.0194365967681889
119_12,-0.08923460054168289
114_5,-0.15348469381810634
119_17,-0.013518979592003665
119_13,-0.0244529832222156
119_11,-0.046683214554796244
119_14,-0.031425810191564624
114_1,-0.16950239233520403
119_15,-0.02807194254843136
119_18,-0.06728635998501327
119_7,-0.06504900280150049
114_6,-0.13642402960670622
119_19,-0.05302008505487295
119_16,-0.05401334445246367
118_0,-0.17921164932305117
118_1,-0.06271380237917022
119_6,-0.07700523224899294
118_4,-0.13744734022310254
99_19,-0.16541884728954384
114_4,-0.16336941159699106
118_2,-0.1155739947492343
118_8,-0.19038543807732577
118_6,-0.12119126855606983
114_7,-0.12332807614740098
118_3,-0.1810805559598305
118_7,-0.13046993027541337
118_15,-0.08964040785557019
118_14,-0.184308561320341
118_5,-0.22147590961043703
118_13,-0.09029402413362193
118_11,-0.10058985535730267
118_9,-0.12010928930674364
114_8,-0.1624142346440311
114_3,-0.1831650895766934
114_0,-0.189216251600305
118_17,-0.0801087772339907
114_2,-0.11822528419334069
118_12,-0.17212128070526575
114_9,-0.17281670090875526
118_10,-0.1654383529459403
114_10,-0.13061975947278673
118_18,-0.195890358970848
114_13,-0.14598912479116288
118_16,-0.19349302358107495
114_14,-0.1315425181058415
118_19,-0.18274748057043683
114_11,-0.17006164375682373
114_18,-0.12356241024966755
114_12,-0.15872371172584754
121_3,-0.2284041765976701
121_0,-0.1900791720119405
121_4,-0.05981605182338792
121_9,-0.1885794015756465
114_15,-0.17065901609754613
121_6,-0.03126883908497478
121_2,-0.214470215618592
121_8,-0.28544396950952544
121_5,-0.08170551159469515
114_17,-0.12266685980945602
121_7,-0.13915911926302113
121_11,-0.22489791697367423
121_14,-0.24973701247695723
121_17,-0.06783069028095991
121_12,-0.29281916028551586
121_1,-0.22447185248633902
121_10,-0.20157530087635125
121_15,-0.0644194599977411
121_18,-0.1425010891462993
121_16,-0.14776581921334142
121_13,-0.15821597195988824
121_19,-0.20438649875186463
114_16,-0.13082309815524432
114_19,-0.1253791133828184
120_1,-0.10957684363813573
120_0,-0.13826017616492972
120_7,-0.07891346292402891
123_3,-0.02291555370902051
120_5,-0.16347530943585153
120_3,-0.14755247462574975
120_11,-0.10368891022319056
120_18,-0.09561306157386187
120_12,-0.11007280621877197
123_2,-0.15051795477980284
120_14,-0.1911137979509476
120_2,-0.1462016739606305
120_4,-0.1802893722876969
120_8,-0.15384640761172388
123_8,-0.18682092748441578
123_9,-0.17017632148984432
120_13,-0.08565479307706945
123_1,-0.22996711893679075
123_0,-0.254895184772646
123_11,-0.17710576594777405
123_6,-0.22951337737626087
120_6,-0.06650267960364109
120_19,-0.16199777901936865
123_5,-0.15578414198617724
123_4,-0.18391271512028257
120_9,-0.12905347211073565
120_15,-0.11559524596545682
123_13,-0.21574008373492654
120_10,-0.16851940566598925
120_16,-0.1636206106596326
123_12,-0.1809615256559052
120_17,-0.14348179862494795
123_10,-0.17317453343062886
123_7,-0.23406449334288867
123_14,-0.1945317723608506
123_15,-0.244044054609351
123_18,-0.18876034714244505
123_16,-0.17105734043428816
123_17,-0.10029991534951097
123_19,-0.17552591563987063
125_5,-0.17495524870738105
125_2,-0.18437241705018365
125_4,-0.12977918081312098
125_1,-0.11992998471379997
125_3,-0.14599333655093383
125_9,-0.0943448148074926
125_6,-0.12157425949660065
125_0,-0.17017140975806222
125_10,-0.13358073172989912
125_7,-0.1271842542883161
125_13,-0.1838042377086343
125_8,-0.07971624133751262
125_12,-0.13766968178884098
125_11,-0.0963855494058201
125_17,-0.14318781595108024
125_14,-0.15401836208870187
125_15,-0.11346371219147516
125_16,-0.11465900921842773
125_18,-0.10752420566279472
125_19,-0.11779664549976612
122_0,-0.17893785248601665
122_14,-0.13248797691757908
124_7,-0.18913904576571047
124_1,-0.14430560178402949
122_2,-0.1915087645632498
124_3,-0.17452682894159385
124_9,-0.17596254995047697
124_6,-0.13695902120593756
122_1,-0.13945926400569733
124_8,-0.1684036181643937
124_12,-0.20375676691131264
122_6,-0.1773738469551363
124_19,-0.18033062606680622
122_15,-0.16121323141584099
124_16,-0.1679201060412161
124_15,-0.15257794755742363
122_9,-0.16355996457660113
124_2,-0.17371638177785445
124_4,-0.15875530348900213
124_11,-0.1932453940611382
122_3,-0.17811312223274026
124_18,-0.13789537864242435
122_4,-0.19551030380757645
127_1,-0.14976069941531717
122_8,-0.19755339845110972
124_13,-0.1214461734893263
122_10,-0.14495777595742734
127_0,-0.169388802775634
122_13,-0.17051218969885928
124_0,-0.13080351945105112
124_10,-0.1723982566594201
127_7,-0.08060809422799547
127_4,-0.008286917749417992
124_14,-0.2202187742284195
127_3,-0.21247201576186156
127_10,-0.005205033112431567
124_17,-0.15014516803348915
127_2,-0.11651231543848178
122_11,-0.21084101843423525
124_5,-0.1490351754849717
127_8,-0.07162772673050231
122_12,-0.18170911588252567
127_9,-0.18160354980548962
122_7,-0.1703655067970426
127_6,-0.08633607620724065
127_5,-0.16847744765462222
127_11,-0.1256710137101238
122_18,-0.12411715496580637
122_5,-0.14714167290075855
127_14,-0.03245018390606383
127_15,-0.1614950294392614
127_13,-0.10807117005402002
127_12,-0.09741542051273797
122_17,-0.22201178640859862
128_4,-0.14873646742156968
127_18,-0.13193065085073608
122_16,-0.17778638946979863
127_17,-0.11293355348182149
128_3,-0.06905885892513333
128_7,-0.10563751372534429
128_1,-0.1315520489907643
127_16,-0.055800041688162945
128_0,-0.17603814390258274
128_2,-0.20238531556367542
128_6,-0.21015316829431258
127_19,-0.2268312525119585
128_8,-0.09468386676586754
128_10,-0.11985706796333481
128_9,-0.05595618041180518
128_12,-0.17737384573779663
126_7,-0.21111080997419376
128_5,-0.20931532986538864
128_19,-0.08721494671257375
128_11,-0.16911236836928192
128_18,-0.08179244837377911
128_13,-0.12191816902085648
128_14,-0.13502835141039937
128_16,-0.23567589168809683
122_19,-0.2157398652574524
129_3,-0.15392728141275333
128_15,-0.0646529254883273
129_8,-0.22091500573177386
129_0,-0.14302491848709215
129_6,-0.16145888690828072
129_16,-0.03451348443924846
128_17,-0.17750533859365822
129_11,-0.2304184175910678
129_10,-0.2381727627301696
129_4,-0.0710378653017132
126_3,-0.11419337946993335
129_2,-0.09196539988027339
129_1,-0.28881342266342536
129_9,-0.18360088270025732
129_5,-0.05616431498499418
129_12,-0.14143918473814238
129_7,-0.23604582100555277
126_0,-0.1590008583053047
129_14,-0.0546129295636812
129_19,-0.06931748738125516
129_15,-0.06549526499430612
129_13,-0.13490086545322022
126_1,-0.25605437838824485
126_5,-0.20761168083615564
126_8,-0.1774502013231125
126_2,-0.15148931356471593
129_18,-0.21163210487568762
126_9,-0.133407818731996
129_17,-0.1035565666296842
131_1,-0.1315520489907643
131_0,-0.17603814390258274
126_4,-0.17966016758962647
130_4,-0.08731108571858273
126_6,-0.13696706779800996
131_6,-0.21015316829431258
131_2,-0.20238531556367542
130_14,-0.08843324555204557
130_10,-0.09320131892610933
131_7,-0.10563751372534429
131_8,-0.09468386676586754
131_3,-0.06905885892513333
130_0,-0.15518124504681832
131_4,-0.14873646742156968
130_7,-0.1556424990867968
131_5,-0.20931532986538864
132_0,-0.1680247102374938
131_12,-0.17737384573779663
130_9,-0.16053951860241922
130_5,-0.17238650661027755
131_15,-0.0646529254883273
131_11,-0.16911236836928192
130_13,-0.13724864948112203
131_18,-0.08179244837377911
131_16,-0.23567589168809683
132_3,-0.013607558801254417
131_14,-0.13502835141039937
132_1,-0.18521060971470382
131_9,-0.05595618041180518
131_10,-0.11985706796333481
130_1,-0.11433795630224174
131_13,-0.12191816902085648
131_19,-0.08721494671257375
130_3,-0.1621533147056736
130_6,-0.06945118342969271
130_2,-0.17179221040095305
130_12,-0.07418932591772123
131_17,-0.17750533859365822
132_4,0.017914081638891168
130_8,-0.1360705971980248
132_6,-0.12865143839592624
132_8,-0.15022003056426345
130_19,-0.16944801826598116
132_9,-0.12929227212031344
130_11,-0.15260366702998618
130_17,-0.2292438080496856
132_2,-0.20517330195706704
132_7,-0.10709725712778588
132_16,-0.044124707651293504
130_16,-0.046369740202916745
132_5,-0.01435405575499108
132_10,-0.1512270441349053
132_12,-0.16264390352339547
132_14,0.03895232208346303
132_11,-0.16986155743653705
130_15,-0.1581685668893542
126_11,-0.19254957324801275
132_17,-0.07836912962951285
132_15,-0.16462072223489613
126_16,-0.20211234117936674
132_13,-0.12306541590436398
126_14,-0.15985872393129866
130_18,-0.13971715785436295
132_19,-0.06134327469149596
132_18,-0.14573538851670412
126_10,-0.196951163043911
126_15,-0.19194304961862216
133_0,-0.09778665453574642
126_13,-0.17569743589072864
126_12,-0.17095205457179838
133_10,-0.12832454513574515
133_2,-0.1445413702791613
134_0,-0.17603814390258274
134_8,-0.09468386676586754
133_8,-0.14199784805628898
134_1,-0.1315520489907643
134_2,-0.20238531556367542
134_6,-0.21015316829431258
134_4,-0.14873646742156968
133_9,-0.12061513769553497
126_19,-0.17116245800097826
133_6,-0.12692029346037662
133_7,-0.19528349608466586
134_11,-0.16911236836928192
134_7,-0.10563751372534429
134_16,-0.23567589168809683
134_12,-0.17737384573779663
133_1,-0.1530863406289539
133_5,-0.15960433395034843
133_14,-0.161695481518793
126_17,-0.19336993349728548
134_3,-0.06905885892513333
134_9,-0.05595618041180518
133_3,-0.11223037766389314
126_18,-0.20658948525077464
134_5,-0.20931532986538864
133_11,-0.08637667817063957
133_4,-0.14970491316972712
134_15,-0.0646529254883273
134_18,-0.08179244837377911
134_17,-0.17750533859365822
134_10,-0.11985706796333481
134_19,-0.08721494671257375
135_9,-0.09901254566713308
135_0,-0.07127643065495105
135_3,-0.04725830058086014
134_14,-0.13502835141039937
135_6,-0.08926326740967476
133_12,-0.13082408002554935
133_13,-0.11173955747135268
135_2,-0.04397120907432731
134_13,-0.12191816902085648
135_4,-0.08543383073946333
135_5,-0.16340769444277936
135_7,-0.15862777776714587
133_18,-0.1067416774412985
133_16,-0.1641202207697256
135_1,-0.2214408273317751
133_17,-0.06452888635546364
133_19,-0.11262180175383546
135_13,-0.13763472105994518
135_14,-0.13090908947031188
133_15,-0.04982197247988983
136_0,-0.07965710555021728
136_6,-0.08120215383796259
136_5,0.0004652320562311412
135_16,-0.10646838809038989
136_3,-0.06646121037879923
135_11,-0.05629804937252056
135_8,-0.1952414855912345
135_10,-0.19692159998899708
136_1,-0.1435550541186354
136_2,-0.09786553076171094
136_4,-0.13492352986814946
136_7,-0.06653247378133108
136_10,-0.05858621407101801
135_12,-0.14012350067811416
135_19,-0.11211249229623872
135_17,-0.16412093105994166
135_15,-0.02615779673361333
136_11,-0.06049301697249124
135_18,-0.041885296706470544
136_8,-0.11224092450576298
136_14,-0.0877280560452622
136_9,-0.0981301303051767
136_18,-0.09655921163913754
136_12,0.001779616160533996
136_13,-0.10238054328756409
136_19,-0.005604832097771241
136_15,-0.12853872721436824
136_17,-0.1711563878027189
136_16,-0.10136698241946467
137_3,-0.07207340484649376
137_1,-0.11532980754223257
137_0,-0.08138804621738481
137_5,-0.10307894230405538
137_8,-0.07202542508477873
137_10,-0.0974623841108703
137_2,0.019455773020613656
137_7,-0.1750744627369689
137_11,-0.08318882459288175
137_13,-0.07366502867343629
137_6,-0.12881705443801
137_9,-0.09474829916537279
138_0,-0.12256094383396243
137_12,-0.11228390344297826
138_9,-0.0928478847762878
138_4,-0.09905955931017785
137_16,-0.09543922329035115
138_5,-0.09549820237959304
137_19,-0.12348824525391339
138_6,-0.08158934339130487
138_3,-0.09860842181043397
138_16,-0.08190540718111891
137_17,-0.14046072102172444
137_4,-0.12265301709825309
138_1,-0.10466395482650996
137_15,-0.08557346798773467
138_15,-0.028780945356185788
138_2,-0.08257830058091668
137_14,-0.07588926451784338
138_13,-0.08092605939767258
138_18,-0.061427944076440345
138_10,-0.06710261328758554
138_14,-0.16710551676819937
138_8,-0.13627932306116897
138_7,-0.081553901435986
138_17,-0.16912053015369422
138_12,-0.06715893398799089
139_0,-0.15686593323254042
137_18,0.017088560652121956
138_11,-0.09755486348430596
139_6,-0.11964731654376123
139_5,-0.10929806170637701
139_2,-0.11771897641458577
138_19,-0.11192980379930106
139_7,-0.0699619933270586
139_1,-0.07905717830059893
139_3,-0.024458972676368613
139_8,-0.12497466431301667
140_6,-0.0700405149738135
140_5,-0.16847744765462222
140_4,-0.008286917749417992
139_11,-0.04715257350908287
140_1,-0.14121211950675405
139_4,-0.06421194923596513
140_7,-0.08060809422799547
140_3,-0.1937062534619244
139_10,0.020121308627734025
140_13,-0.1408479726557322
140_10,-0.005205033112431567
139_9,-0.1311141311102109
140_9,-0.1613541583182929
140_0,-0.169388802775634
139_12,-0.09538490793533792
139_14,-0.11808511830618233
140_2,-0.15936189778036894
139_16,-0.09826552558775134
139_15,-0.17822239057529074
140_11,-0.13762735023042355
139_13,-0.06818716032485213
140_15,-0.15614327015462143
139_18,-0.12728306798523772
140_8,-0.0853699357591849
140_12,-0.09741542051273797
141_5,-0.14002326121170716
139_17,-0.03578923371475987
141_9,0.04747574215614923
141_10,-0.04738340238538053
140_18,-0.16480753166513837
141_0,-0.08698786419454013
139_19,-0.07127662639232668
140_14,-0.03245018390606383
141_4,-0.11056590521512659
140_17,-0.11293355348182149
141_6,-0.12265822356378728
141_11,-0.014517460732515246
141_3,-0.19193618581041547
140_16,-0.10205948378979895
140_19,-0.2268312525119585
141_2,-0.11643244608129236
141_14,-0.1223575536116637
141_8,-0.04976055652211354
141_1,-0.21263821048841283
141_12,-0.06840887536023375
141_16,-0.18424948356926177
141_15,-0.08652052504423631
141_7,-0.16295170551406563
141_13,-0.1327644588663867
141_19,-0.049883746451395
141_17,-0.16755875515954863
141_18,0.010787849655109163
144_2,-0.018424334729510463
144_0,-0.05943756032976134
144_1,-0.06963196345578931
143_4,-0.0620222625150525
144_4,-0.0511528445674263
143_1,-0.09941791915990221
144_3,0.004221806231604136
144_6,-0.04967436861549652
143_8,-0.12183250392880164
143_0,-0.14056199496293087
143_3,-0.13987078471487036
143_9,-0.10797501953104434
144_9,-0.022968158907470528
144_5,-0.0307977443972813
144_17,0.01769951095254702
144_12,-0.015108105793444284
144_7,-0.013841901713439436
144_13,-0.018933821482530512
143_2,-0.07790920355695806
144_8,-0.04815812013386765
145_2,-0.018424334729510463
144_15,-0.006396462492386718
144_16,-0.0019201072110045468
143_19,-0.0366298900454608
144_19,-0.07299122854236954
144_10,-0.008601917912715983
143_6,-0.09813284662337
143_7,-0.10567484394330366
143_11,-0.13697763621358644
143_10,-0.05691704693140185
143_16,-0.06050525351080154
145_0,-0.06277487120155564
144_11,-0.08406607089293242
144_14,0.05271847577320745
145_3,-0.02481889543882953
145_1,-0.06561865112683472
145_9,-0.053759245418900356
143_14,-0.1463892827642838
145_4,0.024275789508928825
144_18,-0.012937573555834182
143_15,-0.11679819562565612
143_13,-0.1587334731202666
145_7,-0.024099031403257146
143_12,-0.08611287303102406
145_6,-0.051883477980668995
142_3,-0.08945149810636586
145_12,-0.01723510423303052
145_17,0.01769951095254702
142_2,-0.12559283931956106
145_5,-0.059603600874928796
145_10,-0.055769375610518285
143_17,-0.12326713875313978
143_5,-0.1048955710756921
142_4,-0.03147856154108488
145_16,-0.01506113285203019
145_13,-0.013432391802687453
145_11,-0.041603633886829035
145_15,-0.006396462492386718
145_19,-0.07299122854236954
145_8,-0.058307318569151834
142_5,-0.07013104493044577
142_10,-0.07139139779604545
143_18,-0.11488413538818378
145_18,0.03733351233834458
142_11,-0.022822596269576192
142_1,-0.09745206330872537
142_13,-0.08651791134017679
142_17,-0.11404019859299495
145_14,0.03286378884789049
142_7,-0.1028720836761753
142_6,-0.1229112341176554
142_15,-0.10232408524598059
142_8,-0.14938855814453428
142_14,-0.08273465827177633
142_9,-0.13700484642013838
142_0,-0.14692121870620742
142_19,-0.06056524288737102
142_16,-0.07805131331621622
142_12,-0.135761335654679
142_18,-0.1259041870770769
148_1,-0.11734112996848774
148_0,0.01028246298354325
148_7,-0.09134646806114798
148_4,-0.17159195844275896
148_13,-0.08002046180337145
148_9,-0.023304428801578656
148_3,-0.15214180978738873
148_6,-0.2381112157563482
148_2,-0.1025376065745917
148_12,-0.10255714019333893
148_11,-0.09760104119277858
148_8,-0.07552136948940712
147_5,-0.09801215704717205
148_5,-0.11885533287446118
148_10,-0.07871967635525567
148_14,-0.020799590579487208
148_18,-0.14093529608645317
147_3,-0.055397019982179364
147_15,-0.06872240262918261
148_17,-0.054066371308428264
148_16,0.019025982280870022
147_12,-0.05319606492342353
148_15,-0.06508003469864504
147_10,-0.10001397554059233
147_11,-0.10766025633208313
147_18,-0.09265902715325529
147_16,-0.08155769835507412
147_13,-0.10811780254265085
147_2,-0.1338520001312205
147_6,-0.11331772312458786
147_7,-0.08077087336807139
148_19,-0.14827984587755025
147_8,-0.07711954015134538
147_4,-0.06867660055855052
147_14,-0.10885713808038638
150_0,-0.007812278309429946
147_17,-0.06392297835513129
147_0,-0.1350976265713289
150_3,-0.02129596948147216
147_19,-0.07942663379693406
150_2,-0.08815334442653233
150_7,-0.03696003016591252
149_0,-0.21871038860247727
147_9,-0.1514722514334068
149_4,-0.2915426664020856
150_9,-0.009109042323549072
149_9,-0.09625274156705947
150_1,-0.08138080373772211
149_6,-0.3078627695263995
150_5,-0.1157253494420545
150_4,-0.0784449573413997
149_1,-0.2069633498271509
149_2,-0.3037585343669301
150_8,0.05377833133058507
149_3,-0.03691183058303291
149_8,-0.12684354347741922
150_10,-0.08530676552256537
150_6,-0.12430132722006366
149_16,-0.07417293691424982
149_10,-0.062108488281175565
149_7,-0.18276928363775322
150_16,-0.009944434217175143
150_13,-0.01354756785382759
150_15,-0.07153185780358809
150_12,-0.04916541182205905
150_11,-0.04358249106289041
147_1,-0.08616947862730026
149_12,-0.11793055800908143
149_5,-0.17942670421968018
150_18,-0.05880303499605193
150_14,-0.06796557954597052
149_17,-0.2292011504642979
149_14,-0.17840083866982845
149_11,-0.2101838411137039
149_19,-0.10985179301500274
150_17,-0.04744619640620563
149_13,-0.12285799862899002
149_18,-0.2289836399685589
150_19,-0.00942170112032085
149_15,-0.18419250520536976
151_0,-0.23201738226136026
151_3,-0.16457945169112875
151_2,-0.14113958315833958
151_4,-0.20148089905427916
151_6,-0.13434022610999682
